line,raw_triple_sha256,rank_hash,split,source_length,mt_length,pe_length,edit_fraction,edited_tokens,untouched_tokens,levenshtein_distance,deletions
6958,84a919b7b6a1d7389c179c16323a124e661c106ff1a6ff4782c0af46decfceac,0c112cbdaa7c482cb80e48091d76c17915df71372caf275823489872fbe7ef5f,reporting,24,23,24,0.125,3,22,3,0
1035,16c696b098ac242f8d295f2946e5f6a1f45509a772d2302fe6f9f121a74300cc,0c139d6ae7804643fac640ac2f9b55ff4439bc9e86bb6d8677b26e7b4f61caa6,reporting,28,31,37,0.5405405405405406,20,18,21,1
4476,ca7fd16af44a4ceec15a6385872fccb3c902c241d8afaa1e0f96941229589a15,0c22af14eb81a6d6fcf8b086f35cdfd34b46cc2c7c1b4b6c85da387245c5c099,reporting,11,20,15,0.13333333333333333,2,14,7,5
3668,9f096f4486f36eed97cc47364b6e3ee2a4a766a6a35f6eea61e699dfecbfcfe3,0c330e6ebe9165e3c37bca33b224f9a063015083ac22e2453fc71cc313ffc807,reporting,37,42,45,0.5333333333333333,24,22,27,3
3302,26fc4da07501a3ffcc04bc76fba10b69749dd6c56b3caaaf830aeb488c34a493,0c349f128ba27cce62d90c898d83667cd8b6ae9cfe00d944778c918427db1174,reporting,22,37,57,0.38596491228070173,22,36,22,0
3037,2a75ba0ecd1b20378d181b9e6be7f96824749eb315bbb9db3c9ccbddc9585a62,0c381cd00fe658c374c4b7ca6bf925a305b5964761325310761af6eed4e1fdc2,reporting,23,23,47,0.6382978723404256,30,18,30,0
5420,9d094a613a83d412132075767391f5cbc3557575fa6fa9c52bc85b8078229225,0c383059077a0a52df7def2467d04d754bbaae401f66f90d0cea8736d3c72e2f,reporting,34,35,36,0.3055555555555556,11,26,15,4
1307,6f4138e5b141a6b657537210bc3728924cf16b51ec9cdc279e5c54593ef655a8,0c3ae92ce4efbcc4449b1e0aafccd0a7b6a91ac2b0191d7bde244a40058b817b,reporting,35,48,48,0.625,30,19,33,3
2707,8d0cb52c57ced29dc17e4f49c2be72fd05a2775d9b98f4d656977ee2d02f1c63,0c3b5503d339430eaa4ab3456024c9bfc765abeabfc9d8e6c13f24ccfe37d517,reporting,28,27,26,0.5769230769230769,15,12,19,4
2835,a574ff1551000e1e3b2bbcdceb9635ff8c5d97ca1fde9edb1cfcb55cc5762f6f,0c3c0ac8a30c869dd30cbb58c77c17ffc46ecbfd14d5316261b9207f90d33fb9,reporting,16,15,15,0.4666666666666667,7,9,8,1
2313,6dede55740979f8091e99269cf793d5d953b1746819f0c919ce6a6af90a8bc84,0c4bd18c9ccaa3d0280c018d58305e89481c6c3020f5a36b12006c11bd66fce1,reporting,22,29,57,0.7543859649122807,43,15,43,0
4887,32d182150b3a39c7619edabf38c70ac8dda033777642ddb2e99431ae841cbf0a,0c67760def058bf1634447cf7872513273d8924cd68ed2d2eeab3d27a0d38f89,reporting,31,35,37,0.4864864864864865,18,20,20,2
95,6e39f1b4e61028401da6080049e3922b38c72143559b6cfa7b95a8fef4ea3742,0c7d9f041d0d969e75f60b6a4d3e8b5dd8f96a24308a8ef3b9b1c395c21c4724,reporting,15,17,16,0.1875,3,14,4,1
4489,0ff7eb612995b6b8179e23c34b8333109cac147c12d38bb6fb25ba9be47ca39f,0c84142257f741ee7c0247bff122546db443927b23ca1e61da59b3c756dfcf3c,reporting,18,16,27,0.6296296296296297,17,11,17,0
2392,04e116ded66aa3aef3c4cd9810227d2d03ecd7f0a135b6c0cfd722bf58b1561b,0c84b83de4e7a46adfc6cbd615b7b22683aa9862787a8383afb57ee9635d1b22,reporting,25,25,58,0.6896551724137931,40,19,41,1
4635,59539d386407ac1f39cae631ce413e26fd23605052d10de8446b13690b1ac241,0c926d52bac353bebe6815000075ba435b25a80aad41442df7a62614d678a1b3,reporting,14,11,14,0.2857142857142857,4,11,4,0
4562,b78f30f1892baf6e4f9fa91618e4383a9f4163ee8ca0d9e4abca1099fa7a0690,0c92a40d74c727c51be726d587091046db6d1c1278acd048bc51bae53a5be631,reporting,15,22,22,0.0,0,23,0,0
4335,bae624b68a6417934765796f555400c4d15fffc776f0635cec14960ec203fe29,0c9e55a35c66975c968b3d1e00889777a40d7beaff629612302971e13c9d4540,reporting,14,18,20,1.0,20,1,20,0
6201,de8bd4fdab192b519d4a54717a36e5b099eb47f206f1cb9b36a5ea67d051d324,0cafbcf8acbe6f8df3ea2a4dfff4daf4edd9afa94f0f4049ad3606ba4566deaa,reporting,10,10,10,0.0,0,11,0,0
4450,a4b6846ad51291927ab7c2c8dde3ee24bff26697230af26603fb460445232acb,0cb84ab50f744e2fb94f969796f354153c3e0cfc9256a92ceb90c0667e98aebe,reporting,16,18,22,0.7272727272727273,16,7,16,0
1573,80fa85f0b2519fb45a12a98903b11609433251ef1ff374637e6acc171327192d,0cd90698f44e0326c6ddec0e8089a56aa77af64efa4f1aae81c18625380cd45f,reporting,21,13,20,0.7,14,7,14,0
3982,9f3f4c7cfedf58d735003d214fcf69afa011f431a8e039d617a42d7f7d31f2cc,0cdf9bdcf475978a0d4e4489b474e73059f68bad55d691140e21e2b4b5b354c9,reporting,35,56,72,0.5555555555555556,40,33,41,1
3362,47117cd5a0e9455395b4afa46bb8a390bd0d89cb129522eaf387a13705e2a7ae,0cf3be487c29a109302e2f556f5f8083488e24135f88a9914456bb1d4dcc69bf,reporting,24,25,37,0.40540540540540543,15,23,16,1
3818,6eb29e62d8a35b9749f5672f29b6a07f518ff59e7b3842dfb898b7ce101bd948,0d0293acea154c3606d53424587251fc2b3b2a493e8e0835bb6315acb3b23ede,reporting,21,25,24,0.125,3,22,5,2
1829,5f14c4129383db83bf2ac5a61ba42384620740d3975631f4ab8dddc5d500fe40,0d04f1d25df2153aa65703aeb6ce1664d425da4af5f5d926d62729419e86615b,reporting,29,22,23,0.21739130434782608,5,19,5,0
1108,62833f932455e7abc2770d7654dc1cc4bc74f363bcec076d70d6262b05116879,0d077c5b2b19509d475efdbcb60bcc3288e21e756af8db68e9ccfdf58622ccca,reporting,28,29,27,0.2962962962962963,8,20,11,3
5384,1f81fd68027a2a194e24c03b043d2079167d66b2b32cb492b36636dad6e653bd,0d0a321320d85773ee1e407963ce4056c0c963bc6b430a97732eb658db7bfedb,reporting,25,30,31,0.2903225806451613,9,23,10,1
5053,9902bdd042fe272a11d95544105c8c587c95bae2e4b57e88910f26b336859367,0d0c1acaade39607a6ab008ce63159e7bca9a4e59cde040fe910163852b97edc,reporting,17,22,29,0.6896551724137931,20,10,23,3
4316,f369bb7839d377c7289fc4e3ac025501bee84cdb3c72340d255ca5f96cb7c60f,0d0c21f0daa5cfc021da0f4c60a8f931fcd6baa97093995a3fc88b8d5e1c021c,reporting,22,22,25,0.28,7,19,7,0
2535,fa1d9bd7638a02e5b33d12a93573e57b4d6ec6a68e039f0eb2db03f37afce968,0d17a215b6191aa1de5094fd1e041c867844d3f1f097e7ed5e7bd205869125fe,reporting,32,24,29,0.6551724137931034,19,11,21,2
4072,27d1eb375afab71f60aa00e8096fd7339e6526eda8b0f572e44b71d083eda086,0d1a914f4bc96806e6199769e085dc4acc0126f0962c35874091372e4a4252fc,reporting,34,38,36,0.5,18,19,25,7
43,cfe1de4f371eea981fa383126c7829278dc02b1e8ab8c16fe3b461bd27607d98,0d1c2670ebc3299b911e2d39d3922030b650e0007d84c1c2fca639418e9d8ec0,reporting,11,17,15,0.0,0,16,2,2
2563,d4b8538c2135ad74ccfd801fc62ba25aeadc470f3c7494d56f6376794ec669d1,0d2e48fa24955a71c5e20cccffaffb2bb7e79379c90eecfd3e08851c7b1679b6,reporting,14,25,24,0.16666666666666666,4,21,5,1
2054,1f8c1ba39a9f9464a07aea1e7771d3a68436924c77d9c925fe47a56fb97f2bc7,0d36272598462ab733a091b4e4a711702b816a482333fddd640d4d1ec4dfaee3,reporting,18,21,39,0.5128205128205128,20,20,20,0
2748,75d2267db511e350ccc7f5e28dc0e79cd26c7cda875b80d4961cd503e0d7768e,0d38520d8697b737b2541f678359a9bfb8b5857ef66e31f5fd4208f4646a0cb9,reporting,26,18,17,0.11764705882352941,2,16,4,2
1702,b96e978a0a20bac38e61916d2f1820168a6a54ba2f9955cb4716507cf2fb4887,0d4efa347b4257c09983a00259f6e114622a344de7010b002f1a8e373302c16f,reporting,20,31,30,0.1,3,28,4,1
132,446a0d424cbcc22c0409e75bdc0b90337da6a2886d2ccc71ec3e86d70a38b261,0d4fb5adaca21af579ee68c900168b5554788d8902f5bd21425ceff66347ee04,reporting,22,23,25,0.44,11,15,11,0
760,bbfd7c6ea95864db0a7b8b4e20ede3ab6e56b241aa18e740b2a43401a7e4c906,0d62a4fbcf96fa42b8513ad5a2d1afda62febd384a170203aaf1f9dc8ced6121,reporting,25,19,20,0.55,11,10,11,0
6822,71865a2f77a4fe9ff9720bf0f54ae9ceee7dd1816cec7de3ecc05d108b92c2bf,0d6a8b0dcf2f4b37f694889fbe5bbd04848230858741c0a8c5e24a2b01a03b40,reporting,15,13,13,0.0,0,14,0,0
6524,d8bd6e99bf703d596b6ac89033ceb495bcb3d38064ac708657c3e9f94bb768d4,0d70f94d1cb6950a7e999ea8c532bb0e9aa3e79e78be1fffdda489e9964e5216,reporting,18,15,17,0.5882352941176471,10,8,10,0
6594,af26ab8918eeb76dc4a44e5932cd7bd543320bec567ac1ec1263d492c391562d,0d7218f4f752936feb6a0836098cb3ec2f7f969a68399e739dda20792528c632,reporting,17,21,28,0.4642857142857143,13,16,13,0
1349,7aa26535e3c50f1fd805eb81b14ea6cbf5afb4c3ade91c0e510b1334b2c87cd2,0d7460086dce831e1c3965516f8117e8d982aadbacb6620e25ee429be008bd07,reporting,34,35,43,0.5116279069767442,22,22,22,0
5488,3a3f772e5cd2c82409c9802b3590a1a83c53a152f4b72dc00cf4a3824d4b60b7,0d7fe6b48513bd8a834b38873e7ab028a640d249bede0fc062c9db9cc04f838b,reporting,20,20,25,0.64,16,10,23,7
5177,50699b91e21deb1bc016da41663a04650732bcfeab8ec324801402998429bad9,0d8991b8722804b49c959f9820cc58132ecec79ccf0f1406fab1de4ba206c83d,reporting,21,17,20,0.75,15,6,15,0
6179,1b9e7c622f30af5f82b42728d10a9c7884074b3e3a3d377653fad000b733ab01,0d8b0a7e42b7ea367255c805380379818824652558a9da230f79462bf08ae1fe,reporting,20,20,30,0.9333333333333333,28,3,28,0
482,6ee37166da932d48255baff6ffabfa6e2a96ae8f1caef5caa99e5d23aa8555f1,0dab6910b7ea9f703a364d65671d3a2d2c11b22c6138f4099c13632206340347,reporting,13,12,11,0.0,0,12,1,1
5184,1e083135eeaa374d2f6280dae4840fc01049b90d746647c453944d3838ff80e3,0db4fd3eec64d16f42d47b35992879aa6ec93b625c6463a75a632745955dac5f,reporting,18,17,22,0.6363636363636364,14,9,14,0
5790,ec97dcfeae64bd48fd82acd49c06646f1eb6ac26f09aedd27af9904fd223dd6e,0db5450eac43882235083db894393cc1a8d0255de18681097dee8280fe9be3dd,reporting,12,18,18,0.1111111111111111,2,17,2,0
5718,869da8480f3adefa6f759f68c6be26bb25fc9452744310ac25dbb8815c7e52d3,0dbfdf9e85c414374a1242155446cdc0480c33114b5fd9f3c7156b2646004459,reporting,27,21,26,0.34615384615384615,9,18,9,0
1587,2135ecdbb18bd0b2d0b97fa91a5be1d82e84137eb533058c852ba73cdde1b320,0dc0660ced462af6dcb3f1197795bae4db8191ceb6610f82313769a125aa6d16,reporting,17,21,23,0.8695652173913043,20,4,20,0
3124,8f41c8eb3e89f7afabd4925d2571aad6200802575d19d1f50f5e486137ae644b,0dce3e30bc8953b6ca6f2221a07e253c2172074bca5dec957e414b77726dfcbc,reporting,16,20,19,0.6842105263157895,13,7,14,1
6125,24fe8517d4a599fc470ae7a792cf889ed0a911c2e129c437d4d114247469d447,0dd4bece7b3b5a5ab6ec40ed8d3955029f350a1c55f5dbf7e178bec20ac38de6,reporting,24,39,35,0.6285714285714286,22,14,26,4
1658,d83c7038b8369739cbb5a732501ba168c059708bd6fd480b6b3e1fc57d2255fe,0dd97f97040f8da08fe403b32dd50995b7d419af4dd6e69e035aad4a23e933c5,reporting,19,29,46,0.41304347826086957,19,28,19,0
1331,05c880f01bb6c2c8708c46bcadcf4784edaee045011242f930b25b6453487f0a,0dde0eeada2714d3ea3da354e9fda78b9bc10129f110ec597334c667dcbb1981,reporting,32,25,44,0.5681818181818182,25,20,25,0
5949,06c00b860bfe28dae69ce569d700ae2e78ac34167fac3f4691ccfa23e6b3ecb3,0de0eac45121010e0cedecede6fe49230ae170afb9c31f65523e20d957bf25d0,reporting,18,23,33,0.30303030303030304,10,24,10,0
4507,751acd38c9a03e46e4029bdc2770f211d21032214b989284b1dbd6ffc6a43904,0dfce1c2a860d899097f4491d5527bb50b03af9f0a21989714f0f43db4ad6aae,reporting,23,28,37,0.4594594594594595,17,21,18,1
6880,88b2c488c5acb6dbf9b34cdf2173b7697a2337b8f2c2abc8ef0fd2c7ae835ec6,0dff5c1bda296dced1a20af899550447a10005c5999bc41dad50b26e1694306b,reporting,20,17,34,0.8235294117647058,28,7,28,0
1548,17cbeaf26e7a437337ca3492f1d23056f7a1efd5c5b8955a9a9a54111b3a64f1,0e1af1090355cf9901b0ad6bc3e0bc64cba20517f6e876087c2678dd6c727a9f,reporting,20,13,14,0.35714285714285715,5,10,5,0
5954,3fbbc655e5a7532620b120466350054ea5730a30e28cea5439a536e050cdd153,0e3285731317d3058e6351476388ea6bca3dd88714df89184b74d380c8eb1629,reporting,16,17,26,0.5384615384615384,14,13,14,0
2794,d730f967c8c3d030d40670fa021fbebd3fa2d80d6462f2f4ed919f50c71941c3,0e33c9be4240263edd76eee9d5988b274a11f118168e849afc94f74d8c67c7bc,reporting,13,11,12,0.4166666666666667,5,8,7,2
461,a6f0d5a27653b8442eb1ced668e83c2f66a12489ca84ca1c9516f6cb295fde90,0e346f7c355c9b326b924ec8149ddb873b7263b3576af21b7750d8e77d263600,reporting,14,16,16,0.0625,1,16,1,0
5084,887b64bef33b72a4c1666b6d9dcb10d8c58198cec9a713569c02c90ae80209b7,0e512c31854611a8be9203ad013a8c5427b5e1a8a0c404504d4636bd389567b2,reporting,22,25,27,0.5555555555555556,15,13,18,3
3470,4c77ad680742a12078d7650f628ec6f4628c31ead466f45f64dfab52d3285d72,0e513edadd7862907edb5be737ec96e544b3d6bee747c6d2ff094a6420dc7cec,reporting,16,23,23,0.0,0,24,0,0
5815,eb22d2e0998cbdba4445b184230acd817e999fb2cc112929ab3459d7212019e9,0e553fd7f3d140dc1c196e7790dcdebf4d91cc33ff491e2f0adf0d9d79a2313f,reporting,47,49,50,0.18,9,42,11,2
5534,0443f5259384590d53191d0726fb1da182ddbddb5b6c053611b6d7e8cb7787bc,0e5561eabf185aea4a4eea9e5e66e4189f626cac99e56da71b895b09ab1ef322,reporting,18,14,30,0.8,24,7,24,0
855,1b71cfd965ff4b10c41ea06f23938b311dc89af6cc1c18cb40c83b2bcde1445c,0e5b33438c8b3aff589d2d9fa98a2fc33724d5fb486faf0de83d3f84237df742,reporting,26,29,34,0.5,17,18,17,0
3288,0a0d7f825588c1cd1a37c3862f1b37de7b79b66b13659db048572f408cd8a288,0e5bf957008377a43941e11a208c30306143da45d0bb4c5846e665f1a8fc5802,reporting,20,19,20,0.1,2,19,2,0
6631,4ffa680f0db3d22145e82dc07b6f8333686e66de0f83b7bfda656f27f1eb50dd,0e76743e0461ebae769e839042976b812ed83898fadf59ad848c783b8f753e4b,reporting,17,21,26,0.5769230769230769,15,12,15,0
2518,15a07d8248a4e4b48d07a749290f22264bd324525539c85ca400bdf0885d5a79,0e8509f5cff4ea0962605be0a3d3f21c468b514c0c6d0706213fc8b48820b543,reporting,34,37,45,0.5555555555555556,25,21,25,0
5977,7546be61df00264886982cfbe09fc3b2c38c04ed1e3d84baeaa1630a6c25d0ef,0ea2e4b738d473a12594d6dc0836c000d700ab4f0b3144cfd3f053e4313ca247,reporting,20,13,10,0.2,2,9,5,3
671,372b262ca68f794061a2f16cc62992a53cd7e65efff55ed6670e3c00a4c558b5,0eb39711f4457e6372b4ac27fd0ec5f50ac1fa3e03f665522425bfc0ba522c16,reporting,23,20,21,0.09523809523809523,2,20,2,0
690,cf6935ad33a0931f2b91d428b5a6fe525eb0f93bd801f9aa9a1f1eab22f0ddcf,0ebb85990981d8d984c4efab6d5f8407f706bc98b3ab846f595ae3f8cf761246,reporting,25,24,26,0.34615384615384615,9,18,9,0
3579,25acd13e61918a63d98f8094b4fd377c320d429fcf5dc1bd4328c2a49e816162,0ebcf213e0a8363e68445af3bf216fff0cd09f970fa4e2d5f99df6415afc9cf7,reporting,24,21,21,0.19047619047619047,4,18,6,2
1393,969d0a259a2784f976790f16f9092c7145cd160ebe602d04164e245a780f4089,0ed2dc003ff82f45be8c0db418759196222beb25c1b55c9791ae81801b8a4a58,reporting,23,20,27,0.48148148148148145,13,15,13,0
4957,936eb81b808455e8ac1053bb90932558f8af309a4199a1bd28d76a5724cd423d,0edabaa4f5a5295f41b0d2df12c08adda28b3f79316ae8115119ac9c6da1b999,reporting,20,18,19,0.10526315789473684,2,18,2,0
6553,8b55c44b62dbf8fea76b242c233f9af0f00ac3572cc5a2834e3564bb39683ef3,0edd03961a489e56c01b80382cbaf503f323b060c5c71129e3b5f4b20f453819,reporting,14,17,15,0.5333333333333333,8,8,11,3
5969,b344fecf58c6ba8257e148eb4ad31009a673149c5df06bc5ceb632cc163cc79c,0ee0c0b6e222dd477108351ca4c1dfda20a27c814e58d9cf79e268151b9d5e8d,reporting,12,15,17,0.35294117647058826,6,12,6,0
3865,756138be6aa8435b9d1086dd90cd6526c7143d442a4d6c737434c27826cee4e4,0ee414191dd36f99caa9880c4890ec54adf826c73b3a221e8e6b33fae32da3b3,reporting,15,12,18,0.5555555555555556,10,9,10,0
506,23fdf5820e5fe35aaef1c87a5bccde1501cf5afd78a3551ecf6f70e71efa4fd7,0eea59d039937644868334af69772822187d240ffae71eb43bc86ea186d659e0,reporting,20,28,30,0.3333333333333333,10,21,10,0
1036,d48ab68058549b881f7ad4b8510a37f4dffb80222efc5a2be806382b3f519b12,0eed2aa6b1375c796c5c867a803cd866a40e7db914b7ff718a301c1d5390ec05,reporting,27,42,42,0.2619047619047619,11,32,12,1
88,3d94c3393b92a0ae02082215f0594e3b60605000fcc235887570522424403b5e,0eed8fabb70ff39c2eb2a509f62012f46be00f4b20af120f2e78a68a09472d59,reporting,35,31,31,0.0,0,32,0,0
2133,36a0b4e965ecedc69d8bf20a11b525e2ea6cefd5650ff3f481530e4313ffb960,0f02de7b94ff7e30a72e20319208ed4a2efbf56b29d5e94b63097fbc6a5719fa,reporting,14,19,29,0.41379310344827586,12,18,12,0
5414,5ecc2459542569e258262583aa2358b9143a7eb4bc2238ebc542c2d6557cb191,0f02ec40d1bb1157a76178a42e8ec36d2877f0a5010b22a40e391d98ef1ed65f,reporting,34,33,32,0.5,16,17,19,3
4943,b3c2368e594ebd2c7fc113461f2c7295f11c5e31c599330aa339c6554cf087f8,0f211b8ee279694a2e4aafa9d8173840e15c97e6ba22f87be9e3ffa42bf691c9,reporting,31,37,32,0.5,16,17,22,6
2514,50bcbcd9c7a139d1b8b2a525831cfa9e56b1939acf7b6eea846fcec594eab59e,0f2b7626dc95e474be85269f120ed95eb214c7dfb30a79ed31796030b903401a,reporting,31,37,46,0.2391304347826087,11,36,11,0
6818,1f527ce5f8d4360acd7136b897f98b5002eb96cc048ab2af3676716cedad1478,0f51546775f6b7ba09c3709e212db48a59b4d74d9d3edc871442e67bca3d6cb8,reporting,31,35,72,0.6111111111111112,44,29,44,0
136,ea71a44ff488eabeefeba6b3870f6b16dea3f32f37438a782db4d1d88b26012a,0f6459a3045ca577da9c9e95861e460cbef3ad47763bb381705ad8a99b06454c,reporting,16,24,24,0.16666666666666666,4,21,4,0
4427,296ae858bb9210f758a5358d42e8b2819acca0352167d756c5c3df5a8d9234a7,0f64e1ec5fa549d892e45f6da9bc6fea53e119c3480df822ee0492f41966479c,reporting,16,13,13,0.07692307692307693,1,13,1,0
3567,ebb03fc85f84844f9018bcb0822c19146e49f8284c5310e7584f345936f9efd8,0f7eac2493fc31b455f62f436f41c0af270614bfe9a5dae0851721b2579930c5,reporting,27,20,20,0.0,0,21,0,0
4530,cfd864fd80c2097f50c5fa13ea77f8e44bf9897819cc5fdb05b0ac73727fc65b,0f8a03d82b7f261e5f7c438462722197eddffe02bfa364297bd6aac7862baab7,reporting,15,14,15,0.5333333333333333,8,8,10,2
4754,1310fc94b41cfb2deee69b5392fb05d34f4e27f11b450e30a03da804ff443e70,0f995bd48a009b89291c7cf9c5f4b35da336d05d4f5517b2d7024a021fe4e167,reporting,22,25,30,0.23333333333333334,7,24,7,0
3336,ac8ba39d0301075ba6a4a1fb5a15e02485b816df0fb3234dc3bcec622e17006a,0fa9d3dddb05c3e9d6dcefbe342ff8430576cecdba7a62e0109450a6d324d0df,reporting,29,36,32,0.34375,11,22,15,4
4424,9ef99463a39d36f61b788570f93d3ac636c662dc4a218e1ee611f63700c1c4b4,0fad24b3e28010b72e130900bf63df96b9e5e7065cf7b49bc1a7238db76a2415,reporting,20,19,19,0.05263157894736842,1,19,1,0
2104,bbcd1f01c673124760c3e2aada1792f8ade9737ba1252d71b742ed1feec67f3d,0fbba29acc1e3494bc5c7ebc3136beb55aa15d6303ce625d086791526f848351,reporting,19,20,34,0.7058823529411765,24,11,24,0
4040,a0bf3df9fe72c0045d3944b5af40bf93df0f163ba4247af0530abd404f27ae30,0fbcf9ffa545fef1a3559ad4410cbe1d241164d077e188a43f8f44be4377b5fc,reporting,16,18,14,0.21428571428571427,3,12,7,4
5237,714d7dac449b49ee341994e55c3c7d0dd48083c1a42084d567935cb53b8504d5,0fc539b9564865188981e2ce8409376e3673306d07b7d58c3bcdc316c32ff721,reporting,20,30,35,0.34285714285714286,12,24,12,0
1994,c77e586d0135295a8a5d48ceb423886d768cf392a521a21c9d5c9673a95b712e,0fd53298702f207019abcfaa8211ac141ccc20fb04d8c64d06836d4a1b6194aa,reporting,18,14,17,0.5294117647058824,9,9,9,0
5039,8030eb2b4c2731af7299a03354149587fa39f98f80ff6361f893f82063afbc8c,0fd76af08f4050e8f4b074242a0af5e294f3161f8a96ae056d96e9326092da39,reporting,19,27,21,0.5714285714285714,12,10,19,7
3640,121be06b128942738dd5b5985d08e3e438e326e55e0d8807de4521b6a9232f72,0fd76fff579b200761a186b82c26831f6bd2ddd6ee7e595b0c0de4c60aea73c1,reporting,19,26,27,0.7037037037037037,19,9,19,0
5324,21bfe3a1f57fb9d8b5cd42839927267f3a460091739d2bbf1dde12224c5b41bf,0fed52769b143d3aa6911ba43047428c3fb604de3b5746f680bbe4a8e28d0e37,reporting,28,23,24,0.9583333333333334,23,2,23,0
2705,690b21ab461fdc73082272765c976e0bbb5e061fbf0908164d249878e51ddef9,0ff61a5c5f8fd1f07234be652f90d6fe41795b67637452daf67976a71c125d19,reporting,28,33,38,0.23684210526315788,9,30,9,0
4509,cab3c3fd1960c17a3cf941967bc80388f2e939d25a11922f0efcfbca95a15643,1006536281ccb134864e89fa9989de4abee8d0c00ab46dfac6df163465efbf4a,reporting,15,21,22,0.09090909090909091,2,21,2,0
2634,15d24073c6535ee6127d55bd4f08aa952cce7a545d83215781aae6eaf720b136,10193923baa0073ae8d4a1f9fe6661b3ecd2abcbadd75a7a3dbed65d2cbd4b8d,reporting,18,19,29,0.5172413793103449,15,15,15,0
1740,7ea71be45a1c46f33f99c9e59e31bbec4048357e0cae7f072da082cc268abb16,1019a2177ca4c5ee0d8c4c000287283e1e2a461f77bee1f4bbdd4adbea3f768a,reporting,12,13,13,0.0,0,14,0,0
5163,714fee4e92eff8e514dd7511cbb3fc7c569e5e30b52ab7f5eacbc500c6318f05,10266e466e6142ea9c236945130334729b0b520676a4909bce57b091289e937f,reporting,21,19,18,0.4444444444444444,8,11,10,2
2243,3fa9af66d0262d12e911a57670e3e688271811cd33d5e4a3fbbd446872b72446,1027cfbcad2e462890197c6b15c05f2f97707b02ceaad5d87c197ebb6fb62ac1,reporting,23,31,49,0.7755102040816326,38,12,39,1
2259,78b3148736b52d7373d778aacf5ff2854f58b3c840c596241e17622a2910b566,103c36acdd35651c94e76b5536646ac018e1207773e3cb63b6c6d7893d611d61,reporting,16,11,11,0.2727272727272727,3,9,4,1
5578,151ea45b7de897cf2ec789db2c26ba1c52e65d88439f3a14f512cc161a30fef7,1042facac320f38517560f37315e764069ddaffba956e26247e4de5b962eae82,reporting,21,17,29,0.5172413793103449,15,15,15,0
5270,1d8a29d34b306eeea6832b9ad5def77a06b5d6b259fbbe1aa266dc46e767f7a9,10452cde0f8e2ffe6904bb8919e8bfbf226a11fa33e02cb3444ad7f327b9833c,reporting,26,21,25,0.4,10,16,10,0
257,226e7afc031f1eaf0bbce8b58de721c9aca577c541fd12b9eb4c9e4f5bff5ba6,1045b85c304e871a4c89833420bf387d5167e0b3292331dff0a9403a4e115534,reporting,25,21,27,0.8148148148148148,22,6,22,0
4726,6bcd7ca3aa37a9c93182bf2933cbd6b8ce2a4b581448b77e3ddcfbc4ded5e2f6,104903a2950cc39bf28337602880153c7226fe40abaeae751df0b465f6449d47,reporting,29,39,56,0.35714285714285715,20,37,21,1
3057,d9bfe877362b6643ce1a7e7f3429b25890f2a94b7ef48dd3dc50a6fb573035c0,1056d6909af4fd24ce4383a7e13b3d88e294e5f4c8cfa7b9321b5e170db806e0,reporting,15,22,20,0.4,8,13,15,7
70,c774915ec9ca342eadb2f233b8a2795d291958ff2f8a3e697725e0d03c7491c9,10597cfb865e1c03df74c6d4556babea68215f5f675dc356e917de981496823a,reporting,26,26,27,0.48148148148148145,13,15,17,4
3594,0d78f6f52cc94b4f11ee27b7b9fe449fd8c57ffd9078ee8973682f35d47d88e9,1059fc55ba3e858e9519e717ae55fa7ceb338e6190a0a70fda8dcb856e4acf4e,reporting,23,25,25,0.0,0,26,0,0
2626,59e2166d5656f47abbd7e9ac4e2dee40df827989ce1cb47d70b5ea74e0596d81,1068f2456817602c0155592bd6cde0225ae332d39a087a5b3947c4535658ff44,reporting,25,19,25,0.64,16,10,16,0
6769,d80d543c86017f081cc1fc1d3d82dfceac8629ff147a77419e7cdca444e2a651,1072b9fbdae01f667c65fae9373e1dce1b86b17c6e8185068add9183eb1c2ff6,reporting,15,12,15,0.4,6,10,6,0
2429,6e5d1d587c14656379697bb1e525a56112aa1141cb930e4f6843d0e684737a50,108d45bf13f3bb8b49c6aff9092cb6c680bec251f7243c4c16a31ce7a3657dd3,reporting,18,16,33,0.6363636363636364,21,13,21,0
1536,fd0b542376319db6d7bac1b100defe4582a246cc640cd68430b3e3956a712a96,10946a9697c1b350eeee6cb4baa72a4d913c0bb757c7a76332149433697580f0,reporting,18,21,26,0.6923076923076923,18,9,19,1
3409,4f5958b316e5b18c5b16c3dde160226621c94e86c01678ac1cee22c352439df7,10988a2c9958533ef701b39b5f23733affa160a4fd8095b951f4c7053ea63436,reporting,17,16,19,0.47368421052631576,9,11,9,0
677,890a396f356d235f5cbb431d0d1bc6503702ce10061a4b9309988d39fe6f73b5,10a750435ec47eab36dc68fc0186622012875f7a60b751b1e6f14f0e04417ff1,reporting,19,20,22,0.36363636363636365,8,15,8,0
5614,cf3bfd09e03c802c35ef1b305da32a8aec3a68ad88db32a402e6e84666de9e97,10b126f53f50a50eacd99ba784c67e99dac4b48aeead8f2365b4dd023947b4f7,reporting,12,13,12,0.3333333333333333,4,9,6,2
2967,8322cff0d8fdfe15defcad5ebbabc7f0cde0291687997a21e9bf682d7c761be3,10c0934fe69e6b437a07211bcace051f09b9817543d4cb92a4f13de850fffbb0,reporting,20,13,16,0.5,8,9,8,0
