line,raw_triple_sha256,rank_hash,split,source_length,mt_length,pe_length,edit_fraction,edited_tokens,untouched_tokens,levenshtein_distance,deletions
4476,c70f67fbdda04ac5829b937372981c5325b384ed41583e7458e765317a64f3a7,0c22af14eb81a6d6fcf8b086f35cdfd34b46cc2c7c1b4b6c85da387245c5c099,reporting,15,17,19,0.6842105263157895,13,7,13,0
3668,f2d6c8a7178b9dcefc25c66cd240ee6feab4a9c9c98d8f952a3d69aae2a03050,0c330e6ebe9165e3c37bca33b224f9a063015083ac22e2453fc71cc313ffc807,reporting,27,27,27,0.18518518518518517,5,23,6,1
3302,ca55de8e305d46fefdb2b882cee1a0774076690f047e17956fcf46e0e69cefe5,0c349f128ba27cce62d90c898d83667cd8b6ae9cfe00d944778c918427db1174,reporting,12,17,18,0.1111111111111111,2,17,2,0
3037,c54b7f9ec2be92dc13372b03e32da76550e899ece7a2ffc6816f5f4b84c776f4,0c381cd00fe658c374c4b7ca6bf925a305b5964761325310761af6eed4e1fdc2,reporting,13,16,16,0.0,0,17,0,0
5420,12089552664f45ef05307c26f6e57c73523464c73150ad6ac3e1d8fa89ed92a5,0c383059077a0a52df7def2467d04d754bbaae401f66f90d0cea8736d3c72e2f,reporting,27,31,31,0.03225806451612903,1,31,1,0
1307,a1cf4b730fcdd9afed79cec8639d782e028d07b74bc22fd8f708ef0712836b05,0c3ae92ce4efbcc4449b1e0aafccd0a7b6a91ac2b0191d7bde244a40058b817b,reporting,25,24,24,0.0,0,25,0,0
2707,39ce94f4c5acb0e72a8722c551af2930f27d51c3482bdd52c759422bde340ab3,0c3b5503d339430eaa4ab3456024c9bfc765abeabfc9d8e6c13f24ccfe37d517,reporting,10,10,11,0.18181818181818182,2,10,2,0
2835,6fd6a452d79740473bbd2540809a19cefd9970a981459b6d479dd4993c882bc2,0c3c0ac8a30c869dd30cbb58c77c17ffc46ecbfd14d5316261b9207f90d33fb9,reporting,28,25,26,0.11538461538461539,3,24,3,0
2313,d32fa50a33cd3fb2789b09ef43a4e053875ffc64d8ffd49cebbd49fc6ae32e34,0c4bd18c9ccaa3d0280c018d58305e89481c6c3020f5a36b12006c11bd66fce1,reporting,30,32,31,0.12903225806451613,4,28,5,1
4887,a110abacbc223f6b4b49f810043e6fb98e442c32b259a6a4fe6c24276a49088a,0c67760def058bf1634447cf7872513273d8924cd68ed2d2eeab3d27a0d38f89,reporting,13,15,15,0.0,0,16,0,0
95,43e27993876ca324bb93a0fd360bf75a7c86ebb1a0e920607bb3d68ab952d3fc,0c7d9f041d0d969e75f60b6a4d3e8b5dd8f96a24308a8ef3b9b1c395c21c4724,reporting,15,18,18,0.5555555555555556,10,9,11,1
4489,34908dd62f373ec18e30915d57890e7e766a30a38921c7965a791cd7421fe4d0,0c84142257f741ee7c0247bff122546db443927b23ca1e61da59b3c756dfcf3c,reporting,22,23,24,0.08333333333333333,2,23,2,0
2392,8e074a06b88063ad8a827e3110cfc473e57f4af24c63f64748e7de7de524dd89,0c84b83de4e7a46adfc6cbd615b7b22683aa9862787a8383afb57ee9635d1b22,reporting,16,14,16,0.375,6,11,6,0
4635,c1b06ca8a6f1f4984d0a6b148f004af7699f73cf58428cbd3d825cac1ab1c7a4,0c926d52bac353bebe6815000075ba435b25a80aad41442df7a62614d678a1b3,reporting,26,25,26,0.34615384615384615,9,18,12,3
4562,55c0b698f23f55c3273266ea753918245e72beee245bffb2b1dee098625cb399,0c92a40d74c727c51be726d587091046db6d1c1278acd048bc51bae53a5be631,reporting,26,24,24,0.0,0,25,0,0
4335,b6980ab7fb441be179aefacce8098c1bbeef557dff03f25409cd6ca139f6680c,0c9e55a35c66975c968b3d1e00889777a40d7beaff629612302971e13c9d4540,reporting,22,29,33,0.2727272727272727,9,25,9,0
6201,b115adc07dfe9aecaca03ef7e39949cfff49e2af0277279f84e996219b96c0de,0cafbcf8acbe6f8df3ea2a4dfff4daf4edd9afa94f0f4049ad3606ba4566deaa,reporting,21,17,21,0.5238095238095238,11,11,12,1
4450,5abad3e0b079ee34c68c8c314968d0dba4fe3407b0777f5f2ddfbdc525ad8e8f,0cb84ab50f744e2fb94f969796f354153c3e0cfc9256a92ceb90c0667e98aebe,reporting,14,15,16,0.25,4,13,4,0
1573,b2e0f8dee789029bec09089705f03d664d55c46952334de7cbdff76f25cee7a6,0cd90698f44e0326c6ddec0e8089a56aa77af64efa4f1aae81c18625380cd45f,reporting,14,15,15,0.0,0,16,0,0
3982,fcfb751ef7cd21ad447e72d005789fc8f27e8222f3bfd8bf5608469102ed6e51,0cdf9bdcf475978a0d4e4489b474e73059f68bad55d691140e21e2b4b5b354c9,reporting,37,38,38,0.05263157894736842,2,37,2,0
3362,da937035ba5a334519c42c1fe9c6892ca62b0bb3559b430854d5f6f206136c6f,0cf3be487c29a109302e2f556f5f8083488e24135f88a9914456bb1d4dcc69bf,reporting,29,31,30,0.6,18,13,20,2
3818,44065e9b2c45bfbeb569ce7d3401dfdef4b4f18153961f0a613631cf3364c681,0d0293acea154c3606d53424587251fc2b3b2a493e8e0835bb6315acb3b23ede,reporting,12,10,12,0.16666666666666666,2,11,2,0
1829,679975e0d9601d6d190c6fc0081f100a73a7926accf46aea1c59ec45156650fe,0d04f1d25df2153aa65703aeb6ce1664d425da4af5f5d926d62729419e86615b,reporting,23,22,24,0.5416666666666666,13,12,13,0
1108,ff5107a8c73d8aa9c3fba140e7e0e9c811e0c5993e40513ffd9b7e5d89876f85,0d077c5b2b19509d475efdbcb60bcc3288e21e756af8db68e9ccfdf58622ccca,reporting,17,14,14,0.0,0,15,0,0
5384,1f6e651d066d46923ba86e7a755a7ada7e32b141d89a35bd741eb6f0dc13bd44,0d0a321320d85773ee1e407963ce4056c0c963bc6b430a97732eb658db7bfedb,reporting,31,32,32,0.0,0,33,0,0
5053,9cbf9cdea7c27dead687b6e0fb7c843cf6e9d1ce56bb6f23161a3fef9821f9df,0d0c1acaade39607a6ab008ce63159e7bca9a4e59cde040fe910163852b97edc,reporting,13,13,13,0.3076923076923077,4,10,5,1
4316,034fcd62eb0dd4ed1e438b7a2548b6f6e1677146063019c16e1041cf876db531,0d0c21f0daa5cfc021da0f4c60a8f931fcd6baa97093995a3fc88b8d5e1c021c,reporting,22,21,20,0.35,7,14,9,2
2535,c292cfcfdfc9fede651735f0231b3e38ebf6da084939bdf4915f9cc3d888e492,0d17a215b6191aa1de5094fd1e041c867844d3f1f097e7ed5e7bd205869125fe,reporting,20,22,21,0.09523809523809523,2,20,3,1
4072,5eee9420237114d42b95dc1820ad7aa923f7a94ef8e44a7271fe5633e08aa483,0d1a914f4bc96806e6199769e085dc4acc0126f0962c35874091372e4a4252fc,reporting,30,33,41,0.34146341463414637,14,28,14,0
43,81a47dec3559d929bb3f052bae518e71298cbfa79c8de80bc5881e3a1b1b73cb,0d1c2670ebc3299b911e2d39d3922030b650e0007d84c1c2fca639418e9d8ec0,reporting,18,21,18,0.3333333333333333,6,13,12,6
2563,5c0744bdca38cfe95f5bbdca63a011237c5bce935ec55bbc48f76a0d51bd60ad,0d2e48fa24955a71c5e20cccffaffb2bb7e79379c90eecfd3e08851c7b1679b6,reporting,12,14,15,0.2,3,13,3,0
2054,20999c092ac0f7aac575de4dda1675a10178206e3c15f0a31258087114f84163,0d36272598462ab733a091b4e4a711702b816a482333fddd640d4d1ec4dfaee3,reporting,18,29,25,0.12,3,23,9,6
2748,5a4e8a831ee421c4dd4883ca03928f906fd271fb45489a9cd66ef9ca2fe02ef4,0d38520d8697b737b2541f678359a9bfb8b5857ef66e31f5fd4208f4646a0cb9,reporting,24,34,34,0.0,0,35,0,0
1702,d228010b0756bd33f6f8c595cd132749a1610b9011b0c85b819953f77c2382d9,0d4efa347b4257c09983a00259f6e114622a344de7010b002f1a8e373302c16f,reporting,19,19,18,0.1111111111111111,2,17,5,3
132,707d5612c5f05531cc43b7805e69e5618f3f6bef9012c992793348b3a1f8a4a7,0d4fb5adaca21af579ee68c900168b5554788d8902f5bd21425ceff66347ee04,reporting,55,61,60,0.1,6,55,8,2
760,7c84d6916593d0fd1b21fe3d8fe1a329483472a17319f8d6fb19fe42b826909c,0d62a4fbcf96fa42b8513ad5a2d1afda62febd384a170203aaf1f9dc8ced6121,reporting,19,17,20,0.3,6,15,7,1
6822,2eaab7d58b3f7e5d7eaba38c7febc97bb00797ec6f1d6f65423d2d52c258d81c,0d6a8b0dcf2f4b37f694889fbe5bbd04848230858741c0a8c5e24a2b01a03b40,reporting,25,26,26,0.0,0,27,0,0
6524,694b59cb25f4dbbb43542df795e93ab3e0b64105cd74e5b937200262d8d263dc,0d70f94d1cb6950a7e999ea8c532bb0e9aa3e79e78be1fffdda489e9964e5216,reporting,20,17,17,0.0,0,18,0,0
6594,ebcfbd06a695ec9d7560ecea60991b87d7231ebf998cc106865ad981b405cf27,0d7218f4f752936feb6a0836098cb3ec2f7f969a68399e739dda20792528c632,reporting,21,22,25,0.32,8,18,8,0
1349,86e2a034086292fe9a1e85b9f9ebc3bb624505e69bcd8dd0bbebb92fbf106360,0d7460086dce831e1c3965516f8117e8d982aadbacb6620e25ee429be008bd07,reporting,31,36,38,0.47368421052631576,18,21,19,1
5488,bdbf06799bfdc9a9d24ba166fb9c8da1f02645cbb3b6ca29be1dfea9eff14d6a,0d7fe6b48513bd8a834b38873e7ab028a640d249bede0fc062c9db9cc04f838b,reporting,33,32,37,0.21621621621621623,8,30,9,1
5177,4e84f26ebe50977357dff9035a9573924148cfb57450f6fd446d7ddde05354e1,0d8991b8722804b49c959f9820cc58132ecec79ccf0f1406fab1de4ba206c83d,reporting,19,23,23,0.0,0,24,0,0
6179,ce1e46ddbd92ef9deadd08c6bc93cbb15288fa317bd5cffe2ceabcb915ca21a2,0d8b0a7e42b7ea367255c805380379818824652558a9da230f79462bf08ae1fe,reporting,17,19,19,0.5263157894736842,10,10,12,2
482,cb3446578483727cb75fca162c6f416a1ec1908002c9ace5ff7b384013446808,0dab6910b7ea9f703a364d65671d3a2d2c11b22c6138f4099c13632206340347,reporting,26,29,28,0.32142857142857145,9,20,11,2
5184,7b5ffb3741f9bebc542df79ec85db345865765e944e32689b76e08258e3cd69a,0db4fd3eec64d16f42d47b35992879aa6ec93b625c6463a75a632745955dac5f,reporting,23,22,23,0.08695652173913043,2,22,2,0
5790,904ac689a753055723e184d8ff600f6f64997b97f290115a6466bf7c36aca0fd,0db5450eac43882235083db894393cc1a8d0255de18681097dee8280fe9be3dd,reporting,21,20,20,0.0,0,21,0,0
5718,abe5f893bf02e6995ffd57141eae8fbcb653f4123289895e9a7e8d920abcf69b,0dbfdf9e85c414374a1242155446cdc0480c33114b5fd9f3c7156b2646004459,reporting,26,27,27,0.0,0,28,0,0
1587,a4cad1653aff006ddae310ab59750f19d53c4f9f26d587762ed388532e395cb2,0dc0660ced462af6dcb3f1197795bae4db8191ceb6610f82313769a125aa6d16,reporting,24,23,22,0.045454545454545456,1,22,2,1
3124,69a7c56d787b6bcd152f42f95ecdd01db15b64438f963efa46a68ba775fedae2,0dce3e30bc8953b6ca6f2221a07e253c2172074bca5dec957e414b77726dfcbc,reporting,20,20,22,0.2727272727272727,6,17,7,1
6125,5b913b97b7cf999d4b4351e0f053be8d1f47e425668f96b804ab88dac11b1208,0dd4bece7b3b5a5ab6ec40ed8d3955029f350a1c55f5dbf7e178bec20ac38de6,reporting,26,26,26,0.23076923076923078,6,21,8,2
1658,98e3098754626d450fc3034fa00ddfb6a6bbfeaec0c89c9d799379a3c87fa5c5,0dd97f97040f8da08fe403b32dd50995b7d419af4dd6e69e035aad4a23e933c5,reporting,22,21,24,0.2916666666666667,7,18,7,0
1331,ac9994e399d854bf71af7644abff678574e229cce337e0bf1c76845d86fc6401,0dde0eeada2714d3ea3da354e9fda78b9bc10129f110ec597334c667dcbb1981,reporting,9,11,12,0.3333333333333333,4,9,5,1
5949,abd1f9b344bbf99d9d7157c62ebea335f45bd5314897e07bc883a96f7224bc9d,0de0eac45121010e0cedecede6fe49230ae170afb9c31f65523e20d957bf25d0,reporting,14,14,14,0.35714285714285715,5,10,6,1
4507,3668a29889e29d13b94cb18dae1104e195d8e2df1675e8e183d28f5dd22e60f8,0dfce1c2a860d899097f4491d5527bb50b03af9f0a21989714f0f43db4ad6aae,reporting,32,34,34,0.11764705882352941,4,31,4,0
6880,38a49f34f41b97dc012622edcfbf4d595b5a09f777fbaf1a4fe81f9732045b7f,0dff5c1bda296dced1a20af899550447a10005c5999bc41dad50b26e1694306b,reporting,11,12,11,0.45454545454545453,5,7,7,2
1548,40cd92b03580c6c030a50ec52bc5e96655b733bcffa89f72b7971bbe5e52ff33,0e1af1090355cf9901b0ad6bc3e0bc64cba20517f6e876087c2678dd6c727a9f,reporting,31,27,31,0.22580645161290322,7,25,8,1
5954,2eeaec2136ff1d1c4b5ab3cdab97210d4228030b9f1f5854bd598f0db78cb9fc,0e3285731317d3058e6351476388ea6bca3dd88714df89184b74d380c8eb1629,reporting,17,20,20,0.0,0,21,0,0
2794,882b8b33be18f26ab7174ccd50cede0d6703c433bc02b91b7e6cc3dc6d813a96,0e33c9be4240263edd76eee9d5988b274a11f118168e849afc94f74d8c67c7bc,reporting,16,14,16,0.125,2,15,2,0
461,aa7acf50f4d224be252ce05a6799baa91043f74b569dbb8f437f41e1c6949f85,0e346f7c355c9b326b924ec8149ddb873b7263b3576af21b7750d8e77d263600,reporting,20,25,25,0.0,0,26,0,0
5084,af34a698e1456bb2db1f6ae76f0a9f04606ac40a2f04643037da5a757797c107,0e512c31854611a8be9203ad013a8c5427b5e1a8a0c404504d4636bd389567b2,reporting,15,15,15,0.0,0,16,0,0
3470,943cba71e7572b4fd28a53ba09c9f5357f28af6de36ccc0fe9db7a4129c44d78,0e513edadd7862907edb5be737ec96e544b3d6bee747c6d2ff094a6420dc7cec,reporting,10,14,14,0.0,0,15,0,0
5815,400bbe21e65a02be7be084e528981cda0297826cf5d4801a47ea45c699cdb610,0e553fd7f3d140dc1c196e7790dcdebf4d91cc33ff491e2f0adf0d9d79a2313f,reporting,17,15,15,0.0,0,16,0,0
5534,063ec0812bf7cd195e799ab9690da098092edea145133924da186b008c3dd8e2,0e5561eabf185aea4a4eea9e5e66e4189f626cac99e56da71b895b09ab1ef322,reporting,18,21,21,0.0,0,22,0,0
855,49878161bdd9d0e8a46b0b3cad17c90f75df27a0bea09a1d1c60b92e43de941f,0e5b33438c8b3aff589d2d9fa98a2fc33724d5fb486faf0de83d3f84237df742,reporting,15,11,15,0.4666666666666667,7,9,7,0
3288,f2468e5c2dee1dfa155f89ff5304fbbf65a3f248d780f6a86f0c4002534ee25b,0e5bf957008377a43941e11a208c30306143da45d0bb4c5846e665f1a8fc5802,reporting,16,16,18,0.3888888888888889,7,12,9,2
6631,935b87305262f2be0103867a71e0fce5a1c5a4cfb36802497c8bd46bec1df245,0e76743e0461ebae769e839042976b812ed83898fadf59ad848c783b8f753e4b,reporting,20,29,29,0.0,0,30,0,0
2518,4629da9eedbaff2692474f51256982108c123c26931db0f6f971944ff0d071af,0e8509f5cff4ea0962605be0a3d3f21c468b514c0c6d0706213fc8b48820b543,reporting,23,24,24,0.08333333333333333,2,23,2,0
5977,810e42aaebcc998eb6e39cbec308b80d8df150e368a887596cce32478ba35b46,0ea2e4b738d473a12594d6dc0836c000d700ab4f0b3144cfd3f053e4313ca247,reporting,42,37,37,0.08108108108108109,3,35,4,1
671,8eadf27f675a92244ca50ea9066e219a20dc0142c65a1d2d38a23b7be374045c,0eb39711f4457e6372b4ac27fd0ec5f50ac1fa3e03f665522425bfc0ba522c16,reporting,13,13,13,0.0,0,14,0,0
690,29524bcce00ebe7ca8fa4fbc903a06945453fefac65a77a3c65a18d6956f49a5,0ebb85990981d8d984c4efab6d5f8407f706bc98b3ab846f595ae3f8cf761246,reporting,24,25,25,0.0,0,26,0,0
3579,253973dac0cb1688ab2d16fabd5046ee6f33df8fd836d5cdcafd63e64f2651ec,0ebcf213e0a8363e68445af3bf216fff0cd09f970fa4e2d5f99df6415afc9cf7,reporting,11,16,16,0.0,0,17,0,0
1393,39e83acc1d0adf4e4a8197f4ec493202fb4548d40fcb5dbaab4d922f0017bfbc,0ed2dc003ff82f45be8c0db418759196222beb25c1b55c9791ae81801b8a4a58,reporting,12,12,19,0.47368421052631576,9,11,9,0
4957,42cc32c54e249ab2103a9049bc92ab385382c37b91684c46edd319b210813740,0edabaa4f5a5295f41b0d2df12c08adda28b3f79316ae8115119ac9c6da1b999,reporting,27,28,32,0.3125,10,23,11,1
6553,5acdf2c4433432e512adfec81ad2dcfed10f664838a91d00fd8e92d0975975cf,0edd03961a489e56c01b80382cbaf503f323b060c5c71129e3b5f4b20f453819,reporting,29,28,27,0.0,0,28,1,1
5969,7457fce13697b1309777db77ac5f1db343ddc57af53214755b459fc67755ee86,0ee0c0b6e222dd477108351ca4c1dfda20a27c814e58d9cf79e268151b9d5e8d,reporting,18,22,22,0.0,0,23,0,0
3865,8fc711ab49ca50be4f76f79e7f968dffbb7c3420d66ea3794a095db61a27b39a,0ee414191dd36f99caa9880c4890ec54adf826c73b3a221e8e6b33fae32da3b3,reporting,24,17,25,0.36,9,17,9,0
506,56e261f4d171a70136a73838ac74ecb7be2101aa9ebbc695ebc5b3a4f1e049ce,0eea59d039937644868334af69772822187d240ffae71eb43bc86ea186d659e0,reporting,28,32,31,0.25806451612903225,8,24,14,6
1036,b3ad4749e3b65762caee4cfc49afadbfc4e75e48008921fd2109e9a2156f920c,0eed2aa6b1375c796c5c867a803cd866a40e7db914b7ff718a301c1d5390ec05,reporting,13,14,14,0.0,0,15,0,0
88,467c7b474e848c2f4a9e56a2fb61ee64c867072a64ff0faad186cae7ea0f7b3e,0eed8fabb70ff39c2eb2a509f62012f46be00f4b20af120f2e78a68a09472d59,reporting,20,21,20,0.2,4,17,5,1
2133,058f1f9e248a2917b763cd53f5203cb47f4f53666181d9c19ee855b7c8a10e3e,0f02de7b94ff7e30a72e20319208ed4a2efbf56b29d5e94b63097fbc6a5719fa,reporting,19,22,24,0.2916666666666667,7,18,10,3
5414,0bcfc8783e27e705c17ba0a4ebfa479c8c7603a7d91937f7e1806a0f32bcce3f,0f02ec40d1bb1157a76178a42e8ec36d2877f0a5010b22a40e391d98ef1ed65f,reporting,15,19,20,0.25,5,16,5,0
4943,5cb4fe5a5697960a75133592f07dd6b152fff4b63bdb5a1e8a1b60d4a0f95cd1,0f211b8ee279694a2e4aafa9d8173840e15c97e6ba22f87be9e3ffa42bf691c9,reporting,30,26,26,0.19230769230769232,5,22,6,1
2514,eb7611ad942246b5c33e86cf45b32529e31f7f397feb3ec30dc12f1d4ff24300,0f2b7626dc95e474be85269f120ed95eb214c7dfb30a79ed31796030b903401a,reporting,20,17,17,0.0,0,18,0,0
6818,87fff169d882aa1e622527e4e2776921535cb008c126ff33b874b72ecc38d9f4,0f51546775f6b7ba09c3709e212db48a59b4d74d9d3edc871442e67bca3d6cb8,reporting,25,30,29,0.1724137931034483,5,25,7,2
136,cf219f25d9e22b342096243426f04a4d427ab2c1a57ccd8243a8e8537cf07bb5,0f6459a3045ca577da9c9e95861e460cbef3ad47763bb381705ad8a99b06454c,reporting,22,22,22,0.09090909090909091,2,21,2,0
4427,da949114b0c1eafa927f67404a59956a81e31dedfdb2f228c739a503524df004,0f64e1ec5fa549d892e45f6da9bc6fea53e119c3480df822ee0492f41966479c,reporting,34,32,34,0.2647058823529412,9,26,13,4
3567,6c0e9a57512058987b528b754563994ccbf7e6453b08172c4f505abdf694e6e6,0f7eac2493fc31b455f62f436f41c0af270614bfe9a5dae0851721b2579930c5,reporting,30,28,27,0.14814814814814814,4,24,6,2
4530,e116e129aec47e5456e122223977fc0fc22c6b8994fcddb0eec363f7d6c3cf9e,0f8a03d82b7f261e5f7c438462722197eddffe02bfa364297bd6aac7862baab7,reporting,35,34,34,0.0,0,35,0,0
4754,7551eb6bedcc3822ed708ac606d44054598cc685828fb0ef7737341f662ad0e8,0f995bd48a009b89291c7cf9c5f4b35da336d05d4f5517b2d7024a021fe4e167,reporting,30,33,34,0.058823529411764705,2,33,2,0
3336,26aa3c6eb80d65f7f26c8c226c8c749cb2c4847c4a86e556aa78b3c1830ff072,0fa9d3dddb05c3e9d6dcefbe342ff8430576cecdba7a62e0109450a6d324d0df,reporting,32,38,28,0.42857142857142855,12,17,22,10
4424,701b7d42cfed0f3157f42c7c404ec665f5bc3f5ae5322b4a4a3be3bc7cf3dd32,0fad24b3e28010b72e130900bf63df96b9e5e7065cf7b49bc1a7238db76a2415,reporting,15,15,18,0.3888888888888889,7,12,7,0
2104,bb8b3d8022d6d9a432fe78af093c70cbd35c9e6693c301b52c4dcdfbe87acda1,0fbba29acc1e3494bc5c7ebc3136beb55aa15d6303ce625d086791526f848351,reporting,36,33,33,0.030303030303030304,1,33,1,0
4040,77d4fa5d2feeb03028f5b3f8c1ab0391551f4c2633317fd2b9b7b102f5adc5f8,0fbcf9ffa545fef1a3559ad4410cbe1d241164d077e188a43f8f44be4377b5fc,reporting,14,12,14,0.5,7,8,8,1
5237,185e3d7b6e197a7766ab2e8402481ab0b840111ad39916b05ac58578c3a582e0,0fc539b9564865188981e2ce8409376e3673306d07b7d58c3bcdc316c32ff721,reporting,17,12,12,0.08333333333333333,1,12,1,0
1994,ea7dc9d139a42ac7970b5d783bb553fa968b1f7fdb2739bbba2ba9031ea4d925,0fd53298702f207019abcfaa8211ac141ccc20fb04d8c64d06836d4a1b6194aa,reporting,12,10,10,0.0,0,11,0,0
5039,d456dac01b6f9f69a35fbe3bb8dda1607ae719d403a72543b9d9516696dc2a75,0fd76af08f4050e8f4b074242a0af5e294f3161f8a96ae056d96e9326092da39,reporting,16,14,14,0.0,0,15,0,0
3640,c2bcb7229502cebb119fd99939d9814b6b1e4ebaf2cc479ec120d197823a7f4b,0fd76fff579b200761a186b82c26831f6bd2ddd6ee7e595b0c0de4c60aea73c1,reporting,19,17,18,0.16666666666666666,3,16,3,0
5324,2f321ae21434391980b991eb4c00b65668d7291c9006d855aef80fde4f7809a1,0fed52769b143d3aa6911ba43047428c3fb604de3b5746f680bbe4a8e28d0e37,reporting,21,23,23,0.0,0,24,0,0
2705,9edc91d6d39eba51fb4944ba63b7c8bd38814b7ac767d255e694a2694d8baae5,0ff61a5c5f8fd1f07234be652f90d6fe41795b67637452daf67976a71c125d19,reporting,16,16,16,0.0,0,17,0,0
4509,f2b679d8834e907bee8cf6ea5078de4dd678b78ad88e9f7d9753da1ef3f51607,1006536281ccb134864e89fa9989de4abee8d0c00ab46dfac6df163465efbf4a,reporting,12,14,14,0.07142857142857142,1,14,1,0
2634,9578bd4b363dfe09dac7074fed7d6c0336d657fb6c8d132246c3dc702e2a23b3,10193923baa0073ae8d4a1f9fe6661b3ecd2abcbadd75a7a3dbed65d2cbd4b8d,reporting,21,17,17,0.0,0,18,0,0
1740,1c7056546b61e9a2f69fc2217b248095c05ffcd4a61fee16c108d105d53b7b2c,1019a2177ca4c5ee0d8c4c000287283e1e2a461f77bee1f4bbdd4adbea3f768a,reporting,32,30,30,0.0,0,31,0,0
5163,ac272d791603ac52573cb31b8b181131c351209794b7c1c874bb9dd378493393,10266e466e6142ea9c236945130334729b0b520676a4909bce57b091289e937f,reporting,16,18,18,0.0,0,19,0,0
2243,5143542fe7f56826aa2510210836c7e7fadc10c6ed07e51f59b2dffdee09319c,1027cfbcad2e462890197c6b15c05f2f97707b02ceaad5d87c197ebb6fb62ac1,reporting,19,20,22,0.22727272727272727,5,18,5,0
2259,a5edbde7f48d6a856660249882086d19400a7438d5c2abe58b5ffef81df8383f,103c36acdd35651c94e76b5536646ac018e1207773e3cb63b6c6d7893d611d61,reporting,26,27,27,0.0,0,28,0,0
5578,5fab4ff364473c3ad419b4ba443d11c4a0e53f8a7bcced8e690849fffc9025ff,1042facac320f38517560f37315e764069ddaffba956e26247e4de5b962eae82,reporting,23,21,25,0.64,16,10,16,0
5270,eb01623305fd36d50e58d158e28d723cd1b9389ca78e507a640379fe2f2607da,10452cde0f8e2ffe6904bb8919e8bfbf226a11fa33e02cb3444ad7f327b9833c,reporting,18,18,18,0.0,0,19,0,0
257,503d68e821d685a395c6634e2bbc9d84c90b1187a8b26bf311f71c6025a2d4c5,1045b85c304e871a4c89833420bf387d5167e0b3292331dff0a9403a4e115534,reporting,28,31,32,0.1875,6,27,7,1
4726,aa62f210c2676f26ddeb87563219dbbb64a4fceed3a25b298fdd44221434ab7c,104903a2950cc39bf28337602880153c7226fe40abaeae751df0b465f6449d47,reporting,14,14,14,0.0,0,15,0,0
3057,2e3df3f87b464b260040eda583b9e801e6f22de67d6e9d6930d1a679ad16cfe4,1056d6909af4fd24ce4383a7e13b3d88e294e5f4c8cfa7b9321b5e170db806e0,reporting,16,17,17,0.0,0,18,0,0
70,935e033a5e8335ea1b04f1d071b69d3a0d5c54e384a0138f7f8e62e44e5b95aa,10597cfb865e1c03df74c6d4556babea68215f5f675dc356e917de981496823a,reporting,41,34,32,0.34375,11,22,13,2
3594,6e19d1460884d9f698dc59597940c66aa1ae3dfcb064b0135f42d16fbf32d95b,1059fc55ba3e858e9519e717ae55fa7ceb338e6190a0a70fda8dcb856e4acf4e,reporting,15,17,14,0.5714285714285714,8,7,11,3
2626,76c49cb8e3b22728aab473012c8e6c045b0cb8083b3201373d51d93a0a2c10bb,1068f2456817602c0155592bd6cde0225ae332d39a087a5b3947c4535658ff44,reporting,19,18,18,0.05555555555555555,1,18,1,0
6769,ee5df1b6dd3f4070318f0cd859c48afb135bd47d1abc995a0c94535866f2e967,1072b9fbdae01f667c65fae9373e1dce1b86b17c6e8185068add9183eb1c2ff6,reporting,15,15,15,0.4,6,10,7,1
2429,15df9c39a24a3f1bcb56872af452efab032c5c5aae508ba7e906aa7b6eae8f7d,108d45bf13f3bb8b49c6aff9092cb6c680bec251f7243c4c16a31ce7a3657dd3,reporting,28,35,36,0.1388888888888889,5,32,6,1
1536,c7eb1543df36ae67e505a0bd5cdfa8d133898d086684e51dd34e7de89e99394d,10946a9697c1b350eeee6cb4baa72a4d913c0bb757c7a76332149433697580f0,reporting,20,25,25,0.0,0,26,0,0
3409,9c703fafc2c6b9a47a78599e060d53086ec15ce82277dade8cdc8633ea247a65,10988a2c9958533ef701b39b5f23733affa160a4fd8095b951f4c7053ea63436,reporting,30,29,29,0.20689655172413793,6,24,7,1
677,c4f336a861395aa98a1b6223142d5b5d381ee852533c8631d3e91363979b432a,10a750435ec47eab36dc68fc0186622012875f7a60b751b1e6f14f0e04417ff1,reporting,23,23,23,0.0,0,24,0,0
5614,a30fe159ca4236447a8b5b3864c320f2214c4481b426d93ec4609ec4f982d2d5,10b126f53f50a50eacd99ba784c67e99dac4b48aeead8f2365b4dd023947b4f7,reporting,28,28,29,0.13793103448275862,4,26,4,0
2967,c9cf7d3070a75d4c528d53d5403b5881da6d540664e90a5bf5531dcc6026f0cb,10c0934fe69e6b437a07211bcace051f09b9817543d4cb92a4f13de850fffbb0,reporting,18,17,17,0.0,0,18,0,0
2614,7912ce941fb73a202c49298d5045530dd0d7141e2f333eea94d16a87e9ed7a39,10c1c76e555ae882a0417c20cfde6a12449e7b5e84433947b8e20ecfcad68adc,reporting,30,38,42,0.2857142857142857,12,31,16,4
3573,f0181ddeed087e6a0681b5d948cad7af702554638de6eb6cd1c727201a9cc255,10d7ce83c95145328aa541828d12fcafee67df08a629d2020a674bb71c5a731b,reporting,39,39,39,0.23076923076923078,9,31,9,0
3357,46814965efd592d4dbd897b8c8f157883e6d86cde39e97746dc6da531e1a262f,10eb120f4224995e7e5eb83fb3198b80bbff93f84f08bf3ba56136504f94ec3b,reporting,16,16,18,0.2777777777777778,5,14,5,0
